checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
10B,Indonesian,layer_10,last,25.6833,4.2069,0.775777,0.479,0.6184,0.6743,0.7557,0.8237,0.8838,0.9484,0.983,0.9999
10B,Indonesian,layer_11,last,35.2194,5.3229,0.756077,0.4223,0.5713,0.6312,0.719,0.793,0.8607,0.9369,0.9788,0.9999
10B,Indonesian,layer_12,last,66.696,10.0956,0.757348,0.2984,0.4462,0.5189,0.6373,0.7381,0.8299,0.9231,0.9737,0.9998
10B,Indonesian,layer_13,last,83.669,13.0442,0.739242,0.258,0.4051,0.4825,0.605,0.7094,0.8082,0.9118,0.9692,0.9998
10B,Indonesian,layer_14,last,84.7322,12.326,0.724893,0.2666,0.4159,0.4882,0.6023,0.698,0.7925,0.9011,0.9645,0.9998
10B,Indonesian,layer_15,last,101.1016,16.2342,0.704339,0.2267,0.3769,0.4586,0.5831,0.6836,0.7817,0.8949,0.962,0.9998
10B,Indonesian,layer_16,last,114.6215,19.9815,0.695353,0.1993,0.3518,0.4373,0.5679,0.6712,0.7717,0.8884,0.9592,0.9997
10B,Indonesian,layer_17,last,121.6137,22.2862,0.684054,0.1852,0.3413,0.4302,0.5637,0.6664,0.7655,0.883,0.9566,0.9997
10B,Indonesian,layer_18,last,130.8435,24.9124,0.686101,0.1715,0.3306,0.4206,0.5539,0.6562,0.7555,0.8755,0.953,0.9997
10B,Indonesian,layer_19,last,142.7315,28.0322,0.656611,0.1584,0.3179,0.4071,0.5403,0.6421,0.7415,0.8659,0.9489,0.9997
10B,Indonesian,layer_20,last,155.2716,32.9098,0.648997,0.1411,0.2985,0.3913,0.5284,0.6318,0.7325,0.8596,0.9459,0.9996
10B,Indonesian,layer_21,last,183.5981,40.3189,0.630423,0.1231,0.2728,0.3624,0.495,0.596,0.6989,0.8395,0.9383,0.9996
10B,Indonesian,layer_22,last,195.4938,45.6873,0.627717,0.1096,0.2601,0.3499,0.483,0.5838,0.6889,0.835,0.9365,0.9996
10B,Indonesian,layer_23,last,207.7511,50.378,0.623532,0.0999,0.2505,0.339,0.4698,0.5699,0.6761,0.8286,0.9342,0.9996
10B,Indonesian,layer_24,last,215.5456,54.2318,0.623356,0.0922,0.2424,0.3341,0.4615,0.5611,0.6691,0.8258,0.9334,0.9996
10B,Indonesian,layer_25,last,213.0125,56.464,0.631051,0.0845,0.2408,0.3323,0.4637,0.5679,0.6776,0.8316,0.9357,0.9996
10B,Indonesian,layer_26,last,212.7954,60.2016,0.647023,0.0789,0.2323,0.3252,0.4608,0.5704,0.685,0.8398,0.9396,0.9996
10B,Indonesian,layer_27,last,196.7661,55.7542,0.6576,0.082,0.244,0.342,0.482,0.5905,0.7018,0.8497,0.9437,0.9996
10B,Indonesian,layer_28,last,167.3301,45.5984,0.670753,0.0922,0.2749,0.3816,0.5218,0.6252,0.7293,0.8649,0.9497,0.9997
10B,Indonesian,layer_29,last,145.5934,37.2186,0.674928,0.106,0.3073,0.4176,0.5522,0.6493,0.7468,0.8739,0.953,0.9997
10B,Indonesian,layer_0,mean,158.4436,56.1122,0.982776,0.1,0.2014,0.2864,0.4521,0.6138,0.7814,0.9365,0.9863,0.9999
10B,Indonesian,layer_1,mean,156.1093,41.975,0.908343,0.1295,0.2285,0.3085,0.4609,0.6108,0.7674,0.9216,0.9798,0.9999
10B,Indonesian,layer_2,mean,152.6481,32.3311,0.830189,0.157,0.2515,0.3278,0.4693,0.6076,0.7537,0.9075,0.9736,0.9999
10B,Indonesian,layer_3,mean,146.7491,26.1952,0.790022,0.1801,0.2702,0.3439,0.4794,0.6086,0.7466,0.8982,0.9691,0.9998
10B,Indonesian,layer_4,mean,148.9248,25.6769,0.761711,0.1822,0.275,0.3489,0.4814,0.6062,0.7399,0.8903,0.9651,0.9998
10B,Indonesian,layer_5,mean,153.4161,26.4654,0.739935,0.1785,0.276,0.3497,0.4804,0.6025,0.7332,0.8832,0.9615,0.9998
10B,Indonesian,layer_6,mean,162.6494,28.1743,0.720188,0.1719,0.2716,0.3435,0.4709,0.5908,0.7208,0.8742,0.9574,0.9998
10B,Indonesian,layer_7,mean,174.1607,31.9212,0.720869,0.159,0.259,0.3327,0.4619,0.5822,0.7121,0.8668,0.9539,0.9997
10B,Indonesian,layer_8,mean,188.5306,37.0059,0.689316,0.1439,0.2479,0.3224,0.4504,0.5693,0.6989,0.8576,0.9498,0.9997
10B,Indonesian,layer_9,mean,186.932,33.7243,0.674123,0.1533,0.2571,0.3285,0.4511,0.5662,0.6927,0.8516,0.9467,0.9997
10B,Indonesian,layer_10,mean,173.0353,27.4236,0.663611,0.1749,0.2768,0.3463,0.4649,0.5759,0.6969,0.8513,0.9457,0.9997
10B,Indonesian,layer_11,mean,149.4914,19.3918,0.652354,0.2154,0.3108,0.3753,0.486,0.5896,0.7038,0.8525,0.9454,0.9996
10B,Indonesian,layer_12,mean,120.5547,13.6818,0.650315,0.2618,0.3516,0.4132,0.5194,0.6175,0.7232,0.8611,0.9483,0.9997
10B,Indonesian,layer_13,mean,119.7694,13.3004,0.643067,0.266,0.3546,0.4159,0.5203,0.6166,0.7205,0.8584,0.9468,0.9996
10B,Indonesian,layer_14,mean,126.1313,13.2224,0.625575,0.2677,0.3503,0.4074,0.5055,0.5992,0.7038,0.8475,0.9419,0.9996
10B,Indonesian,layer_15,mean,131.2809,13.9535,0.637294,0.26,0.3439,0.4014,0.5011,0.595,0.6994,0.8442,0.9404,0.9996
10B,Indonesian,layer_16,mean,138.7877,15.2719,0.619361,0.2475,0.3332,0.3923,0.4951,0.5901,0.6956,0.8417,0.9391,0.9996
10B,Indonesian,layer_17,mean,150.1161,17.4787,0.618517,0.2297,0.3172,0.3786,0.4857,0.5822,0.6899,0.8384,0.9377,0.9996
10B,Indonesian,layer_18,mean,158.2224,18.6734,0.612955,0.2216,0.3094,0.3698,0.4759,0.5732,0.682,0.8332,0.9354,0.9996
10B,Indonesian,layer_19,mean,167.266,19.9955,0.606689,0.2135,0.3003,0.3603,0.4658,0.563,0.6731,0.8274,0.9328,0.9995
10B,Indonesian,layer_20,mean,177.0593,22.1674,0.602786,0.2013,0.2904,0.3505,0.4576,0.5563,0.6675,0.8235,0.9307,0.9995
10B,Indonesian,layer_21,mean,187.5518,24.8155,0.598859,0.1883,0.2803,0.3411,0.4497,0.5489,0.6613,0.8194,0.9287,0.9995
10B,Indonesian,layer_22,mean,197.5568,28.7075,0.600631,0.1719,0.2689,0.333,0.4446,0.5452,0.6589,0.8185,0.9283,0.9995
10B,Indonesian,layer_23,mean,205.7364,32.3438,0.600593,0.1589,0.2603,0.3275,0.4404,0.5423,0.6566,0.817,0.9276,0.9995
10B,Indonesian,layer_24,mean,216.7676,37.7787,0.604599,0.143,0.2476,0.3173,0.4325,0.5358,0.6531,0.8165,0.9278,0.9995
10B,Indonesian,layer_25,mean,218.5232,44.4066,0.61527,0.1246,0.2406,0.3172,0.4382,0.544,0.6621,0.8232,0.9308,0.9995
10B,Indonesian,layer_26,mean,215.6534,53.3207,0.63355,0.1018,0.2328,0.32,0.4489,0.5595,0.6782,0.8349,0.9361,0.9996
10B,Indonesian,layer_27,mean,204.3874,54.6231,0.643866,0.0917,0.2394,0.3338,0.4672,0.5777,0.6933,0.8439,0.94,0.9996
10B,Indonesian,layer_28,mean,172.0005,41.4576,0.652274,0.1131,0.2772,0.375,0.5079,0.6123,0.7188,0.8572,0.9453,0.9996
10B,Indonesian,layer_29,mean,152.6775,34.8004,0.654394,0.127,0.3039,0.4048,0.5355,0.634,0.734,0.8646,0.9481,0.9996
10B,Italian,layer_0,last,9.2482,3.5664,1.038414,0.4794,0.811,0.867,0.928,0.9542,0.9741,0.9915,0.998,1.0
10B,Italian,layer_1,last,30.1412,5.8815,0.9455,0.3852,0.6047,0.6642,0.7505,0.8226,0.8927,0.9639,0.9914,1.0
10B,Italian,layer_2,last,19.8684,3.9458,0.895729,0.4902,0.6775,0.7255,0.7956,0.8523,0.9061,0.9645,0.9905,1.0
10B,Italian,layer_3,last,11.4295,2.6542,0.848479,0.6074,0.752,0.792,0.8455,0.8879,0.9274,0.9709,0.9917,1.0
10B,Italian,layer_4,last,8.4187,2.2199,0.843228,0.6669,0.791,0.8261,0.8709,0.9058,0.9383,0.9745,0.9924,1.0
10B,Italian,layer_5,last,8.3743,2.1859,0.821943,0.6725,0.7896,0.8246,0.8692,0.9041,0.9365,0.9728,0.9916,1.0
10B,Italian,layer_6,last,9.0312,2.2504,0.799613,0.6627,0.7784,0.8153,0.8614,0.8974,0.9311,0.9696,0.9902,0.9999
10B,Italian,layer_7,last,13.4887,2.7379,0.793137,0.5997,0.7165,0.7623,0.8213,0.8677,0.9115,0.9609,0.9873,0.9999
10B,Italian,layer_8,last,17.6753,3.1659,0.776259,0.5568,0.6758,0.7258,0.7932,0.8456,0.8958,0.953,0.9843,0.9999
10B,Italian,layer_9,last,24.3454,3.8999,0.751193,0.4996,0.6292,0.6839,0.7591,0.8193,0.8777,0.9443,0.9812,0.9999
10B,Italian,layer_10,last,42.3725,5.9611,0.751717,0.4007,0.5311,0.595,0.6928,0.7726,0.8497,0.9321,0.9767,0.9999
10B,Italian,layer_11,last,55.3703,7.6246,0.736507,0.3513,0.4893,0.5561,0.6597,0.7453,0.8292,0.9215,0.9726,0.9998
10B,Italian,layer_12,last,98.1533,16.5111,0.743442,0.2281,0.3612,0.4459,0.5829,0.6966,0.8028,0.91,0.9683,0.9998
10B,Italian,layer_13,last,121.6904,22.8148,0.725059,0.1876,0.319,0.4087,0.5496,0.6674,0.78,0.8979,0.9633,0.9998
10B,Italian,layer_14,last,131.616,23.3292,0.693731,0.1857,0.3184,0.4042,0.5364,0.6464,0.7571,0.883,0.9569,0.9997
10B,Italian,layer_15,last,145.6845,30.7391,0.691342,0.1524,0.2907,0.3889,0.5289,0.6415,0.7518,0.8796,0.9554,0.9997
10B,Italian,layer_16,last,156.0346,38.3047,0.68694,0.1256,0.2733,0.3755,0.5238,0.6395,0.749,0.8768,0.9539,0.9997
10B,Italian,layer_17,last,160.5062,41.6794,0.678394,0.1133,0.2678,0.3736,0.5231,0.6379,0.7452,0.8731,0.9521,0.9997
10B,Italian,layer_18,last,167.4617,45.2579,0.684508,0.1018,0.2621,0.3691,0.5173,0.6314,0.7379,0.8676,0.9494,0.9997
10B,Italian,layer_19,last,172.1224,48.5626,0.660768,0.0897,0.257,0.3651,0.5156,0.6289,0.7342,0.8638,0.9475,0.9996
10B,Italian,layer_20,last,177.5979,53.92,0.660262,0.0744,0.246,0.3524,0.5109,0.6278,0.7351,0.8636,0.947,0.9996
10B,Italian,layer_21,last,189.8999,57.6369,0.647693,0.0678,0.2389,0.3418,0.498,0.6125,0.7193,0.853,0.9428,0.9996
10B,Italian,layer_22,last,189.3192,55.962,0.645875,0.0737,0.2442,0.343,0.4978,0.6106,0.7177,0.8524,0.9424,0.9996
10B,Italian,layer_23,last,191.6214,55.0924,0.64175,0.0795,0.2456,0.3435,0.4948,0.6052,0.7124,0.8493,0.9411,0.9996
10B,Italian,layer_24,last,189.5499,53.3017,0.645403,0.0831,0.2515,0.3479,0.496,0.6038,0.7116,0.8506,0.9421,0.9996
10B,Italian,layer_25,last,175.7598,48.2665,0.655875,0.09,0.2649,0.3619,0.5114,0.6191,0.7257,0.8597,0.9459,0.9996
10B,Italian,layer_26,last,166.8632,45.8458,0.673546,0.0942,0.2702,0.3707,0.5184,0.6279,0.7367,0.8692,0.9505,0.9997
10B,Italian,layer_27,last,141.437,36.8516,0.688445,0.1113,0.3034,0.4085,0.5538,0.6595,0.7615,0.883,0.9562,0.9997
10B,Italian,layer_28,last,121.4475,29.9041,0.70273,0.1335,0.3343,0.4409,0.5835,0.6853,0.782,0.8948,0.961,0.9997
10B,Italian,layer_29,last,110.1346,26.0718,0.707155,0.1494,0.3546,0.4618,0.6022,0.7007,0.7933,0.9006,0.9632,0.9998
10B,Italian,layer_0,mean,157.0572,55.541,0.950096,0.0957,0.2157,0.3053,0.4686,0.6223,0.7781,0.9316,0.9843,0.9999
10B,Italian,layer_1,mean,147.0552,40.5901,0.881806,0.1289,0.2394,0.3292,0.4895,0.6335,0.7789,0.9236,0.9795,0.9999
10B,Italian,layer_2,mean,144.5654,30.8476,0.812889,0.1591,0.2663,0.3496,0.4944,0.6268,0.7621,0.9073,0.9724,0.9999
10B,Italian,layer_3,mean,142.1715,26.2637,0.771617,0.1777,0.2798,0.3591,0.5002,0.6251,0.7532,0.8967,0.9672,0.9998
10B,Italian,layer_4,mean,145.9002,26.5986,0.74514,0.1761,0.2804,0.36,0.5007,0.6222,0.7464,0.889,0.9632,0.9998
10B,Italian,layer_5,mean,153.3373,29.0329,0.723966,0.1658,0.276,0.3577,0.4969,0.6169,0.7387,0.8814,0.9594,0.9998
10B,Italian,layer_6,mean,165.1883,31.7972,0.704918,0.1568,0.2673,0.3476,0.4833,0.6024,0.7247,0.8717,0.955,0.9997
10B,Italian,layer_7,mean,181.16,38.8193,0.692144,0.1367,0.2478,0.3293,0.4694,0.5904,0.7146,0.8643,0.9514,0.9997
10B,Italian,layer_8,mean,196.106,46.5382,0.679206,0.1184,0.2344,0.317,0.4586,0.5795,0.7033,0.8561,0.9477,0.9997
10B,Italian,layer_9,mean,199.8675,44.1983,0.664315,0.1246,0.2384,0.3181,0.4535,0.5709,0.6931,0.8484,0.944,0.9996
10B,Italian,layer_10,mean,190.4071,38.0584,0.656963,0.1394,0.2516,0.3301,0.463,0.5777,0.6965,0.8481,0.9432,0.9996
10B,Italian,layer_11,mean,172.4763,28.0635,0.647886,0.1719,0.2772,0.3512,0.4766,0.5858,0.7002,0.8482,0.9426,0.9996
10B,Italian,layer_12,mean,147.1785,21.0093,0.650056,0.2046,0.3049,0.3794,0.5046,0.6108,0.7187,0.8571,0.9458,0.9996
10B,Italian,layer_13,mean,148.8396,21.2387,0.646089,0.2033,0.3046,0.3783,0.5028,0.6088,0.7163,0.8552,0.9448,0.9996
10B,Italian,layer_14,mean,160.941,21.272,0.627894,0.2051,0.2972,0.3639,0.4805,0.5841,0.6941,0.8414,0.939,0.9996
10B,Italian,layer_15,mean,167.4866,22.6897,0.625994,0.1978,0.2892,0.3559,0.4736,0.5783,0.6897,0.8388,0.9378,0.9996
10B,Italian,layer_16,mean,174.1649,24.7918,0.626201,0.1877,0.2801,0.3482,0.468,0.5749,0.6878,0.8378,0.9373,0.9996
10B,Italian,layer_17,mean,184.5256,28.7142,0.628161,0.1716,0.2666,0.3371,0.4605,0.5698,0.6846,0.8365,0.9369,0.9996
10B,Italian,layer_18,mean,193.1317,30.5915,0.622729,0.1653,0.2609,0.3295,0.4505,0.5598,0.6765,0.8314,0.9346,0.9995
10B,Italian,layer_19,mean,203.4709,32.8358,0.619372,0.1592,0.2509,0.3181,0.4381,0.5483,0.6675,0.8267,0.9327,0.9995
10B,Italian,layer_20,mean,213.581,36.5719,0.617859,0.1489,0.2409,0.3077,0.4282,0.5409,0.6623,0.8239,0.9314,0.9995
10B,Italian,layer_21,mean,220.3598,40.0936,0.618262,0.14,0.2341,0.3019,0.4232,0.5368,0.6596,0.823,0.931,0.9995
10B,Italian,layer_22,mean,228.327,45.121,0.620091,0.1286,0.2264,0.295,0.417,0.5321,0.6571,0.8226,0.9309,0.9995
10B,Italian,layer_23,mean,233.4593,49.2089,0.621378,0.1202,0.221,0.291,0.4144,0.5299,0.6559,0.8225,0.9309,0.9995
10B,Italian,layer_24,mean,240.7029,54.9204,0.625882,0.1103,0.2139,0.2844,0.4078,0.5245,0.6534,0.8231,0.9315,0.9995
10B,Italian,layer_25,mean,234.2476,59.4656,0.637727,0.0996,0.2124,0.2908,0.4196,0.5377,0.6659,0.8317,0.9353,0.9995
10B,Italian,layer_26,mean,222.749,63.6028,0.656723,0.0878,0.2113,0.2982,0.4366,0.5579,0.685,0.8446,0.9411,0.9996
10B,Italian,layer_27,mean,206.4302,58.0061,0.665888,0.092,0.2235,0.3173,0.4573,0.5767,0.7001,0.8532,0.9447,0.9996
10B,Italian,layer_28,mean,176.0829,42.2657,0.672286,0.1202,0.2579,0.3553,0.4933,0.6066,0.7217,0.8637,0.9489,0.9997
10B,Italian,layer_29,mean,156.087,33.4774,0.673014,0.1428,0.2853,0.3842,0.5185,0.6268,0.7353,0.8697,0.951,0.9997
10B,Swahili,layer_0,last,10.9446,3.6782,1.10911,0.4956,0.7531,0.8225,0.9185,0.9578,0.9782,0.9935,0.9985,1.0
10B,Swahili,layer_1,last,30.8082,5.9296,1.002678,0.394,0.5768,0.6515,0.7515,0.8348,0.9062,0.9707,0.9934,1.0
10B,Swahili,layer_2,last,18.7334,3.8229,0.938482,0.5013,0.6711,0.729,0.8052,0.8678,0.9208,0.9722,0.993,1.0
10B,Swahili,layer_3,last,10.8602,2.5845,0.919071,0.617,0.748,0.7925,0.8519,0.8987,0.9378,0.9769,0.9938,1.0
10B,Swahili,layer_4,last,7.9435,2.1506,0.883801,0.6788,0.7869,0.827,0.8772,0.9161,0.9479,0.98,0.9943,1.0
10B,Swahili,layer_5,last,7.6078,2.0922,0.866399,0.6886,0.7914,0.8302,0.8807,0.9182,0.9485,0.9797,0.9941,1.0
10B,Swahili,layer_6,last,7.9742,2.1393,0.862532,0.6808,0.7848,0.8244,0.8778,0.9159,0.9463,0.9782,0.9934,1.0
10B,Swahili,layer_7,last,11.1199,2.5218,0.832803,0.6259,0.7364,0.7838,0.8466,0.8934,0.9315,0.9716,0.9913,1.0
10B,Swahili,layer_8,last,13.6609,2.8311,0.81297,0.5895,0.7074,0.7593,0.8282,0.8791,0.921,0.9664,0.9894,0.9999
10B,Swahili,layer_9,last,19.5628,3.5421,0.800932,0.5246,0.6543,0.7128,0.7911,0.8523,0.9037,0.9585,0.9867,0.9999
10B,Swahili,layer_10,last,35.8584,5.6445,0.803582,0.4114,0.5457,0.615,0.7205,0.8091,0.8813,0.9489,0.9832,0.9999
10B,Swahili,layer_11,last,50.7125,7.6294,0.781771,0.3499,0.4908,0.5642,0.674,0.7703,0.8548,0.9363,0.9787,0.9999
10B,Swahili,layer_12,last,86.7595,15.2549,0.77545,0.2369,0.3767,0.4599,0.6012,0.7219,0.8271,0.9237,0.9739,0.9998
10B,Swahili,layer_13,last,108.8029,20.6698,0.749824,0.1966,0.3405,0.4244,0.5646,0.6875,0.8012,0.9098,0.9683,0.9998
10B,Swahili,layer_14,last,117.9257,21.5078,0.717399,0.1908,0.3434,0.4264,0.5507,0.6645,0.7779,0.8958,0.9624,0.9998
10B,Swahili,layer_15,last,134.4763,28.3315,0.714224,0.1565,0.315,0.4048,0.5343,0.6491,0.7659,0.8903,0.9603,0.9997
10B,Swahili,layer_16,last,148.1443,34.0706,0.699961,0.1333,0.3002,0.3927,0.522,0.6343,0.7512,0.8813,0.9567,0.9997
10B,Swahili,layer_17,last,153.4828,37.016,0.692138,0.1209,0.2972,0.391,0.5193,0.6289,0.7451,0.877,0.9548,0.9997
10B,Swahili,layer_18,last,162.8265,40.9473,0.684987,0.1087,0.2858,0.379,0.5096,0.619,0.7363,0.8715,0.9525,0.9997
10B,Swahili,layer_19,last,169.2827,43.2467,0.675354,0.0994,0.2825,0.376,0.5038,0.611,0.7268,0.8655,0.95,0.9997
10B,Swahili,layer_20,last,176.9755,46.1446,0.665971,0.0906,0.2748,0.3697,0.4985,0.6027,0.7174,0.8592,0.9473,0.9997
10B,Swahili,layer_21,last,199.2091,53.815,0.65541,0.0802,0.2536,0.3438,0.4723,0.577,0.6946,0.8466,0.9426,0.9996
10B,Swahili,layer_22,last,207.5993,57.2076,0.648999,0.0756,0.2442,0.3364,0.4649,0.5692,0.686,0.8413,0.9405,0.9996
10B,Swahili,layer_23,last,218.5913,62.3817,0.645346,0.0722,0.2301,0.3226,0.4532,0.561,0.6781,0.8365,0.9386,0.9996
10B,Swahili,layer_24,last,225.5507,65.9103,0.660174,0.0697,0.2237,0.3164,0.4464,0.5548,0.6721,0.8329,0.9374,0.9996
10B,Swahili,layer_25,last,224.619,66.4987,0.644096,0.0693,0.2223,0.317,0.4494,0.5573,0.6739,0.8336,0.9378,0.9996
10B,Swahili,layer_26,last,216.568,65.5238,0.670288,0.0689,0.2232,0.3215,0.4599,0.5687,0.6839,0.8406,0.941,0.9996
10B,Swahili,layer_27,last,185.7136,51.9798,0.664648,0.0853,0.25,0.3583,0.4985,0.6026,0.7103,0.8548,0.9464,0.9997
10B,Swahili,layer_28,last,149.8915,39.0506,0.681226,0.1088,0.2907,0.4092,0.5474,0.6457,0.7445,0.8736,0.9537,0.9997
10B,Swahili,layer_29,last,130.6086,33.3799,0.689408,0.12,0.3202,0.4407,0.5784,0.672,0.7648,0.884,0.9576,0.9997
10B,Swahili,layer_0,mean,147.1394,50.1814,0.967394,0.1039,0.226,0.3186,0.4858,0.6366,0.7893,0.9364,0.9858,0.9999
10B,Swahili,layer_1,mean,144.2072,36.7114,0.893169,0.1402,0.2476,0.3343,0.4891,0.6296,0.7761,0.9237,0.9804,0.9999
10B,Swahili,layer_2,mean,140.113,28.1555,0.83205,0.1698,0.2721,0.3523,0.4948,0.6251,0.7629,0.9103,0.9746,0.9999
10B,Swahili,layer_3,mean,136.9331,24.1604,0.795394,0.1876,0.2861,0.3625,0.4994,0.6237,0.7557,0.9019,0.9704,0.9998
10B,Swahili,layer_4,mean,142.1668,24.5782,0.78482,0.186,0.2834,0.3611,0.4955,0.6167,0.7466,0.894,0.9666,0.9998
10B,Swahili,layer_5,mean,151.1674,27.4771,0.751111,0.1734,0.275,0.3534,0.4887,0.6103,0.7391,0.8874,0.9634,0.9998
10B,Swahili,layer_6,mean,164.0553,31.9575,0.733582,0.1568,0.2651,0.3447,0.478,0.5976,0.7262,0.8789,0.9598,0.9998
10B,Swahili,layer_7,mean,179.2745,39.0798,0.719241,0.1357,0.2511,0.3306,0.4651,0.586,0.7157,0.8714,0.9563,0.9997
10B,Swahili,layer_8,mean,197.1804,48.9662,0.705609,0.1125,0.2353,0.3151,0.4502,0.5711,0.7024,0.8628,0.9526,0.9997
10B,Swahili,layer_9,mean,199.2861,48.6232,0.693541,0.112,0.2391,0.3183,0.4498,0.5679,0.6972,0.8578,0.9501,0.9997
10B,Swahili,layer_10,mean,193.4334,43.0826,0.683496,0.1247,0.248,0.3274,0.4561,0.5716,0.6979,0.8556,0.9485,0.9997
10B,Swahili,layer_11,mean,178.758,33.5841,0.674605,0.1506,0.2683,0.3462,0.4697,0.5798,0.7015,0.8555,0.9478,0.9997
10B,Swahili,layer_12,mean,150.5702,22.5856,0.671443,0.1949,0.3041,0.3782,0.4959,0.6009,0.7162,0.8616,0.9496,0.9997
10B,Swahili,layer_13,mean,145.7868,20.7556,0.6646,0.2055,0.3105,0.3851,0.5016,0.6044,0.717,0.8605,0.9487,0.9997
10B,Swahili,layer_14,mean,151.0576,21.4843,0.6536,0.2016,0.3069,0.382,0.4965,0.5979,0.7097,0.8547,0.9459,0.9996
10B,Swahili,layer_15,mean,151.4239,21.4258,0.64986,0.2021,0.3074,0.382,0.4964,0.5978,0.709,0.8535,0.9451,0.9996
10B,Swahili,layer_16,mean,156.8024,23.0721,0.645321,0.1931,0.3027,0.3777,0.4929,0.5952,0.7059,0.8509,0.9437,0.9996
10B,Swahili,layer_17,mean,164.6924,25.1556,0.639151,0.1833,0.2942,0.3697,0.486,0.5893,0.7001,0.8466,0.9415,0.9996
10B,Swahili,layer_18,mean,169.3621,28.4191,0.638865,0.1684,0.2872,0.3662,0.4878,0.5925,0.7024,0.8469,0.9412,0.9996
10B,Swahili,layer_19,mean,176.0773,30.6183,0.632497,0.1603,0.2806,0.3609,0.4829,0.5875,0.6971,0.8427,0.9391,0.9996
10B,Swahili,layer_20,mean,184.1075,33.5502,0.629186,0.1509,0.2714,0.3522,0.4756,0.5817,0.6919,0.8394,0.9376,0.9996
10B,Swahili,layer_21,mean,194.0516,37.8215,0.626476,0.1392,0.2574,0.3417,0.4681,0.5758,0.6866,0.8358,0.9361,0.9996
10B,Swahili,layer_22,mean,193.3467,38.9993,0.626444,0.1347,0.259,0.3445,0.4723,0.5787,0.6885,0.8366,0.9363,0.9996
10B,Swahili,layer_23,mean,194.1122,41.7772,0.630518,0.126,0.2567,0.3454,0.4741,0.5816,0.6914,0.8388,0.9374,0.9996
10B,Swahili,layer_24,mean,191.8381,44.2103,0.634948,0.1168,0.2564,0.3499,0.4812,0.588,0.6967,0.8421,0.9389,0.9996
10B,Swahili,layer_25,mean,194.2119,47.2643,0.637471,0.1082,0.2517,0.3482,0.4807,0.5877,0.6969,0.8428,0.9393,0.9996
10B,Swahili,layer_26,mean,180.0935,46.359,0.654138,0.1025,0.2615,0.3645,0.5003,0.6067,0.7146,0.8548,0.9448,0.9996
10B,Swahili,layer_27,mean,145.1135,34.9889,0.670049,0.1188,0.31,0.413,0.5477,0.6472,0.7466,0.8728,0.9521,0.9997
10B,Swahili,layer_28,mean,111.2458,25.7451,0.703685,0.1426,0.3635,0.4696,0.6028,0.6942,0.7833,0.8926,0.9599,0.9997
10B,Swahili,layer_29,mean,95.3795,21.8488,0.695781,0.1579,0.393,0.5023,0.6328,0.7194,0.8023,0.9024,0.9636,0.9998
10B,Spanish,layer_0,last,8.5207,3.2521,1.001324,0.5065,0.8265,0.8741,0.9205,0.9479,0.9703,0.9899,0.9975,1.0
10B,Spanish,layer_1,last,22.4355,4.6619,0.939245,0.4382,0.6604,0.7085,0.7835,0.8454,0.9056,0.9684,0.9923,1.0
10B,Spanish,layer_2,last,15.3396,3.4109,0.881494,0.528,0.725,0.7627,0.8243,0.8728,0.9188,0.9696,0.9918,1.0
10B,Spanish,layer_3,last,9.1326,2.4216,0.850927,0.6354,0.7908,0.8226,0.8693,0.9048,0.9383,0.9756,0.993,1.0
10B,Spanish,layer_4,last,7.1467,2.116,0.832783,0.6821,0.8215,0.8502,0.8894,0.9192,0.9472,0.9785,0.9935,1.0
10B,Spanish,layer_5,last,7.2712,2.1107,0.812263,0.6832,0.817,0.8467,0.8862,0.9166,0.9449,0.9768,0.9928,1.0
10B,Spanish,layer_6,last,7.9986,2.1993,0.805528,0.6688,0.8048,0.8358,0.8771,0.909,0.9389,0.9734,0.9915,1.0
10B,Spanish,layer_7,last,12.319,2.724,0.785669,0.5989,0.741,0.7816,0.8361,0.8787,0.9189,0.9647,0.9886,0.9999
10B,Spanish,layer_8,last,16.4084,3.1733,0.769089,0.5536,0.6982,0.7437,0.8062,0.8555,0.9026,0.9567,0.9857,0.9999
10B,Spanish,layer_9,last,22.4164,3.8957,0.758894,0.4965,0.6531,0.7037,0.7735,0.8303,0.8853,0.9485,0.9828,0.9999
10B,Spanish,layer_10,last,38.5963,5.8476,0.75965,0.4012,0.556,0.6179,0.7096,0.7852,0.8587,0.937,0.9786,0.9999
10B,Spanish,layer_11,last,49.7134,7.3107,0.745083,0.3555,0.5166,0.5816,0.6792,0.7594,0.839,0.9272,0.9749,0.9998
10B,Spanish,layer_12,last,90.3147,15.726,0.752491,0.2301,0.3846,0.4659,0.6,0.7099,0.8124,0.9156,0.9706,0.9998
10B,Spanish,layer_13,last,112.3242,21.4556,0.73466,0.1904,0.3426,0.4275,0.5673,0.6804,0.7898,0.9038,0.9658,0.9998
10B,Spanish,layer_14,last,121.8471,21.941,0.701385,0.1886,0.3411,0.4218,0.5536,0.6593,0.7667,0.8889,0.9593,0.9997
10B,Spanish,layer_15,last,137.3332,29.1677,0.697854,0.1542,0.3076,0.4018,0.5429,0.6524,0.7596,0.8846,0.9575,0.9997
10B,Spanish,layer_16,last,148.2253,36.1648,0.693364,0.128,0.2857,0.3861,0.5352,0.649,0.7558,0.8814,0.956,0.9997
