predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer
drop_over_recovery_abs_ratio,col_norm,8,pooled,,1440,-0.0049,0.8511,-0.0084,0.7507,layer_31
drop_over_recovery_abs_ratio,col_norm,16,pooled,,1440,-0.0196,0.4576,-0.0178,0.5002,layer_31
drop_over_recovery_signed_ratio,row_norm,4,pooled,,1440,-0.5957,0.0,-0.4162,0.0,layer_31
drop_over_recovery_signed_ratio,row_norm,8,pooled,,1440,-0.5285,0.0,-0.3866,0.0,layer_31
drop_over_recovery_signed_ratio,row_norm,16,pooled,,1440,-0.5174,0.0,-0.3819,0.0,layer_31
drop_over_recovery_signed_ratio,col_norm,4,pooled,,1440,0.2169,0.0,0.1657,0.0,layer_31
drop_over_recovery_signed_ratio,col_norm,8,pooled,,1440,0.2522,0.0,0.196,0.0,layer_31
drop_over_recovery_signed_ratio,col_norm,16,pooled,,1440,0.2642,0.0,0.1884,0.0,layer_31
drop_over_recovery_log_ratio,row_norm,4,pooled,,1440,-0.5957,0.0,-0.5385,0.0,layer_31
drop_over_recovery_log_ratio,row_norm,8,pooled,,1440,-0.5285,0.0,-0.484,0.0,layer_31
drop_over_recovery_log_ratio,row_norm,16,pooled,,1440,-0.5174,0.0,-0.4676,0.0,layer_31
drop_over_recovery_log_ratio,col_norm,4,pooled,,1440,0.2169,0.0,0.2208,0.0,layer_31
drop_over_recovery_log_ratio,col_norm,8,pooled,,1440,0.2522,0.0,0.2359,0.0,layer_31
drop_over_recovery_log_ratio,col_norm,16,pooled,,1440,0.2642,0.0,0.2883,0.0,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.1203,0.2398,-0.1446,0.1878,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step200000-tokens840B,90,-0.0387,0.5514,-0.1047,0.1808,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step350000-tokens1470B,90,-0.1702,0.006,-0.2008,0.001,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step500000-tokens2100B,90,0.0652,0.3976,-0.0103,0.9011,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step650000-tokens2730B,90,-0.088,0.1259,-0.1407,0.02,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step800000-tokens3360B,90,0.089,0.3766,0.1275,0.2587,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step950000-tokens3990B,90,-0.0085,0.8851,0.0346,0.5814,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step1432000-tokens6014B,90,0.0346,0.6973,0.0815,0.3926,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.0114,0.8382,0.0604,0.3626,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step1850000-tokens8492B,90,0.0357,0.5025,0.0001,0.999,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0011,0.964,0.032,0.2178,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.063,0.5195,-0.0628,0.5524,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0286,0.4505,0.0518,0.2248,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step2450000-tokens13532B,90,0.0523,0.1788,0.0944,0.036,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,step2600000-tokens14792B,90,0.0377,0.3257,0.0947,0.012,layer_31
alpha_abs_diff,row_norm,4,per_ckpt,main,90,-0.0188,0.5834,0.0002,0.994,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step50000-tokens210B,90,0.2794,0.004,0.3357,0.002,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step200000-tokens840B,90,-0.0074,0.9161,0.0131,0.8851,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step350000-tokens1470B,90,-0.0559,0.4535,-0.1917,0.013,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step500000-tokens2100B,90,-0.0376,0.6424,-0.1268,0.1179,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step650000-tokens2730B,90,-0.0741,0.2288,-0.0857,0.1998,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step800000-tokens3360B,90,0.0554,0.5335,0.0061,0.9381,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step950000-tokens3990B,90,-0.0381,0.4605,-0.0296,0.5654,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step1432000-tokens6014B,90,0.055,0.2747,0.0718,0.1399,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step1700000-tokens7232B,90,0.0787,0.1848,0.1421,0.018,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step1850000-tokens8492B,90,0.0748,0.2537,0.0372,0.5584,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step2000000-tokens9752B,90,-0.0432,0.4915,0.0426,0.5734,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.1414,0.032,-0.1526,0.015,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step2300000-tokens12272B,90,0.0596,0.0549,0.0749,0.019,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step2450000-tokens13532B,90,0.0935,0.026,0.1066,0.034,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.0104,0.7343,0.0308,0.2987,layer_31
alpha_abs_diff,row_norm,8,per_ckpt,main,90,0.0419,0.0759,0.0618,0.031,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step50000-tokens210B,90,-0.1918,0.049,-0.2256,0.032,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step200000-tokens840B,90,-0.0866,0.1568,-0.1261,0.0879,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step350000-tokens1470B,90,-0.1243,0.0709,-0.2174,0.006,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step500000-tokens2100B,90,0.0803,0.2757,-0.0177,0.8012,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step650000-tokens2730B,90,-0.1185,0.014,-0.1215,0.021,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step800000-tokens3360B,90,-0.0871,0.3766,-0.1516,0.1518,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step950000-tokens3990B,90,-0.0383,0.6863,-0.0128,0.8851,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step1432000-tokens6014B,90,0.049,0.2268,0.0445,0.2817,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step1700000-tokens7232B,90,0.04,0.5854,0.0777,0.3317,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.0992,0.0889,-0.0531,0.3786,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step2000000-tokens9752B,90,0.0269,0.7712,0.1099,0.2807,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.0307,0.6434,-0.0123,0.8571,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.0002,0.993,0.0445,0.5185,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step2450000-tokens13532B,90,0.085,0.033,0.0967,0.027,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,step2600000-tokens14792B,90,0.0106,0.6873,0.0547,0.0849,layer_31
alpha_abs_diff,row_norm,16,per_ckpt,main,90,0.001,0.978,0.048,0.2298,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.0916,0.2517,-0.0923,0.1838,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step200000-tokens840B,90,-0.0593,0.1309,-0.0423,0.4106,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step350000-tokens1470B,90,-0.0814,0.1119,-0.1361,0.004,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.0057,0.9351,-0.0083,0.8911,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step650000-tokens2730B,90,-0.1153,0.018,-0.1219,0.025,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step800000-tokens3360B,90,-0.0007,0.99,0.0819,0.2577,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.0153,0.7732,0.0342,0.5634,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step1432000-tokens6014B,90,0.0292,0.7493,0.0694,0.3716,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step1700000-tokens7232B,90,0.0028,0.956,0.0565,0.3636,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.0341,0.5764,-0.0256,0.7173,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step2000000-tokens9752B,90,0.0118,0.7812,0.0028,0.9491,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.0669,0.5764,-0.085,0.5095,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0666,0.2587,0.0501,0.4655,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step2450000-tokens13532B,90,0.1351,0.1389,0.1393,0.1648,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,step2600000-tokens14792B,90,0.1079,0.1419,0.1679,0.043,layer_31
alpha_abs_diff,col_norm,4,per_ckpt,main,90,-0.0869,0.3796,-0.0951,0.3576,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step50000-tokens210B,90,0.1454,0.007,0.1727,0.002,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step200000-tokens840B,90,0.0284,0.7193,0.0223,0.7642,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step350000-tokens1470B,90,-0.1241,0.04,-0.1473,0.014,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step500000-tokens2100B,90,-0.0848,0.3487,-0.1346,0.0999,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step650000-tokens2730B,90,-0.0958,0.0939,-0.0826,0.1708,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step800000-tokens3360B,90,0.0473,0.5904,0.0095,0.9091,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step950000-tokens3990B,90,-0.0728,0.2098,-0.0291,0.5874,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step1432000-tokens6014B,90,0.0662,0.1049,0.0483,0.2767,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step1700000-tokens7232B,90,0.0354,0.5904,0.1574,0.021,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step1850000-tokens8492B,90,0.0339,0.6084,0.0227,0.7662,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step2000000-tokens9752B,90,0.0399,0.6224,0.041,0.6563,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.0847,0.1469,-0.1465,0.016,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step2300000-tokens12272B,90,0.0856,0.1219,0.0923,0.1119,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step2450000-tokens13532B,90,0.1936,0.0729,0.179,0.1518,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,step2600000-tokens14792B,90,0.0065,0.9411,0.0154,0.8841,layer_31
alpha_abs_diff,col_norm,8,per_ckpt,main,90,0.0361,0.6264,0.0993,0.2348,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step50000-tokens210B,90,-0.2039,0.011,-0.1848,0.032,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step200000-tokens840B,90,-0.0843,0.1269,-0.0903,0.1429,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step350000-tokens1470B,90,-0.0163,0.6933,-0.1363,0.008,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step500000-tokens2100B,90,-0.0022,0.977,-0.0313,0.7153,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step650000-tokens2730B,90,-0.1602,0.004,-0.1353,0.018,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step800000-tokens3360B,90,-0.067,0.3217,-0.1082,0.1538,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step950000-tokens3990B,90,-0.067,0.3526,-0.0032,0.965,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step1432000-tokens6014B,90,0.0459,0.2667,0.0347,0.4216,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.0672,0.3806,0.0884,0.2907,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.0401,0.4665,-0.0632,0.2747,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step2000000-tokens9752B,90,0.1076,0.2428,0.1119,0.2877,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step2150000-tokens11012B,90,0.0004,0.997,-0.0194,0.8412,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.0658,0.3936,0.0437,0.6154,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step2450000-tokens13532B,90,0.1575,0.0759,0.1639,0.1189,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,step2600000-tokens14792B,90,0.0715,0.4126,0.0811,0.3686,layer_31
alpha_abs_diff,col_norm,16,per_ckpt,main,90,0.0892,0.4196,0.0543,0.6474,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.176,0.4316,-0.2121,0.3087,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step200000-tokens840B,90,-0.5774,0.034,-0.6056,0.021,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step350000-tokens1470B,90,-0.7014,0.002,-0.7216,0.001,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step500000-tokens2100B,90,-0.5479,0.04,-0.5737,0.027,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step650000-tokens2730B,90,-0.6859,0.016,-0.6977,0.012,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step800000-tokens3360B,90,-0.1555,0.2967,-0.1969,0.1129,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step950000-tokens3990B,90,-0.446,0.1499,-0.4701,0.1249,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.3127,0.2657,-0.3156,0.2478,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.8047,0.001,-0.7966,0.001,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.5998,0.035,-0.583,0.04,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.7325,0.004,-0.7313,0.005,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.1216,0.6424,-0.1313,0.6214,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step2300000-tokens12272B,90,-0.6302,0.024,-0.6355,0.027,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step2450000-tokens13532B,90,-0.8328,0.001,-0.7656,0.002,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.7982,0.001,-0.7535,0.003,layer_31
alpha_signed_diff,row_norm,4,per_ckpt,main,90,-0.7562,0.002,-0.709,0.007,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step50000-tokens210B,90,0.3705,0.0589,0.3949,0.03,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step200000-tokens840B,90,-0.3402,0.2398,-0.304,0.2917,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step350000-tokens1470B,90,-0.6834,0.004,-0.7058,0.001,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step500000-tokens2100B,90,-0.5595,0.028,-0.5859,0.02,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step650000-tokens2730B,90,-0.6035,0.039,-0.6024,0.04,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step800000-tokens3360B,90,-0.3003,0.2238,-0.3332,0.1668,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step950000-tokens3990B,90,-0.6977,0.006,-0.6788,0.006,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step1432000-tokens6014B,90,-0.4789,0.1089,-0.5112,0.0829,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step1700000-tokens7232B,90,-0.7641,0.002,-0.7648,0.003,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step1850000-tokens8492B,90,-0.6411,0.008,-0.6247,0.012,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step2000000-tokens9752B,90,-0.6664,0.005,-0.6521,0.004,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.6935,0.006,-0.705,0.005,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step2300000-tokens12272B,90,-0.6965,0.007,-0.7022,0.009,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step2450000-tokens13532B,90,-0.8289,0.001,-0.7828,0.002,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.8189,0.001,-0.7824,0.001,layer_31
alpha_signed_diff,row_norm,8,per_ckpt,main,90,-0.8346,0.001,-0.8008,0.001,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step50000-tokens210B,90,-0.3453,0.1309,-0.3792,0.0899,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step200000-tokens840B,90,-0.3902,0.2028,-0.4165,0.1499,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step350000-tokens1470B,90,-0.7709,0.001,-0.7859,0.001,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step500000-tokens2100B,90,-0.6709,0.007,-0.6845,0.006,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step650000-tokens2730B,90,-0.5743,0.0589,-0.5692,0.0669,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step800000-tokens3360B,90,-0.1643,0.4915,-0.247,0.3147,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step950000-tokens3990B,90,-0.5946,0.01,-0.5875,0.013,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.4113,0.1898,-0.4441,0.1628,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step1700000-tokens7232B,90,-0.629,0.01,-0.6295,0.012,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.5042,0.0709,-0.5113,0.0679,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.5673,0.019,-0.5688,0.008,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.6242,0.018,-0.612,0.019,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.5404,0.0509,-0.5616,0.041,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step2450000-tokens13532B,90,-0.8046,0.001,-0.7516,0.002,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.8481,0.001,-0.8274,0.001,layer_31
alpha_signed_diff,row_norm,16,per_ckpt,main,90,-0.8288,0.001,-0.8177,0.001,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.0493,0.8302,0.0217,0.9301,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step200000-tokens840B,90,0.8198,0.002,0.8185,0.001,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step350000-tokens1470B,90,0.8821,0.001,0.8691,0.001,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.3141,0.3217,0.3714,0.2527,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step650000-tokens2730B,90,0.6227,0.042,0.5929,0.0529,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step800000-tokens3360B,90,-0.4691,0.013,-0.4588,0.048,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.2937,0.3407,0.3398,0.2717,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.4033,0.1379,-0.4405,0.1249,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step1700000-tokens7232B,90,0.7466,0.003,0.7344,0.003,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step1850000-tokens8492B,90,0.3465,0.2857,0.3108,0.3337,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.1218,0.7013,-0.1162,0.7193,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step2150000-tokens11012B,90,0.0125,0.952,-0.0122,0.952,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.104,0.7572,0.1106,0.7473,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step2450000-tokens13532B,90,0.1024,0.7133,0.0848,0.7473,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,step2600000-tokens14792B,90,0.1361,0.6174,0.087,0.7532,layer_31
alpha_signed_diff,col_norm,4,per_ckpt,main,90,-0.2651,0.2577,-0.259,0.2837,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step50000-tokens210B,90,-0.1084,0.7373,-0.0567,0.8721,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step200000-tokens840B,90,0.6894,0.003,0.6855,0.006,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step350000-tokens1470B,90,0.6739,0.013,0.6923,0.011,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step500000-tokens2100B,90,0.4348,0.1139,0.4551,0.1119,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step650000-tokens2730B,90,0.5144,0.0959,0.5129,0.0989,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step800000-tokens3360B,90,0.5935,0.003,0.6104,0.003,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step950000-tokens3990B,90,0.4976,0.0709,0.5554,0.045,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step1432000-tokens6014B,90,0.0039,0.987,-0.0014,0.997,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step1700000-tokens7232B,90,0.69,0.01,0.7126,0.005,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step1850000-tokens8492B,90,0.211,0.5095,0.2258,0.4885,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step2000000-tokens9752B,90,0.5249,0.0529,0.5536,0.039,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step2150000-tokens11012B,90,0.7037,0.008,0.7191,0.006,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step2300000-tokens12272B,90,0.4044,0.1808,0.4069,0.1838,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step2450000-tokens13532B,90,0.2176,0.3906,0.2021,0.4366,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.2335,0.3606,-0.2169,0.4086,layer_31
alpha_signed_diff,col_norm,8,per_ckpt,main,90,-0.4055,0.1489,-0.4471,0.1029,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step50000-tokens210B,90,0.2902,0.2787,0.3141,0.2478,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step200000-tokens840B,90,0.6948,0.009,0.7007,0.008,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step350000-tokens1470B,90,0.9034,0.001,0.8846,0.001,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step500000-tokens2100B,90,0.41,0.1309,0.4467,0.1049,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step650000-tokens2730B,90,0.528,0.0859,0.5192,0.0979,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step800000-tokens3360B,90,-0.0905,0.7712,-0.0758,0.8202,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step950000-tokens3990B,90,0.4846,0.0539,0.5223,0.048,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.3705,0.2537,-0.3583,0.2817,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.7014,0.003,0.6984,0.004,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step1850000-tokens8492B,90,0.3566,0.2647,0.3363,0.2917,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step2000000-tokens9752B,90,0.4652,0.0699,0.4711,0.0589,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step2150000-tokens11012B,90,0.3882,0.1199,0.4052,0.0929,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.3731,0.1928,0.3637,0.2128,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step2450000-tokens13532B,90,0.2782,0.3187,0.2745,0.3187,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,step2600000-tokens14792B,90,0.0153,0.964,0.0232,0.9181,layer_31
alpha_signed_diff,col_norm,16,per_ckpt,main,90,-0.0919,0.6893,-0.1602,0.5075,layer_31
alpha_min,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.0002,1.0,0.0406,0.8142,layer_31
alpha_min,row_norm,4,per_ckpt,step200000-tokens840B,90,-0.0518,0.5844,-0.0383,0.7493,layer_31
alpha_min,row_norm,4,per_ckpt,step350000-tokens1470B,90,0.0567,0.6563,0.0457,0.6703,layer_31
alpha_min,row_norm,4,per_ckpt,step500000-tokens2100B,90,0.1084,0.3387,0.0368,0.7662,layer_31
alpha_min,row_norm,4,per_ckpt,step650000-tokens2730B,90,0.0371,0.6863,0.039,0.6623,layer_31
alpha_min,row_norm,4,per_ckpt,step800000-tokens3360B,90,-0.0097,0.9151,0.038,0.7532,layer_31
alpha_min,row_norm,4,per_ckpt,step950000-tokens3990B,90,0.0806,0.3157,0.0631,0.4476,layer_31
alpha_min,row_norm,4,per_ckpt,step1432000-tokens6014B,90,0.2058,0.1508,0.1345,0.3636,layer_31
alpha_min,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.1127,0.2438,-0.0904,0.3467,layer_31
alpha_min,row_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.1846,0.005,-0.195,0.004,layer_31
alpha_min,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0379,0.2747,-0.0327,0.3846,layer_31
alpha_min,row_norm,4,per_ckpt,step2150000-tokens11012B,90,0.13,0.4625,0.1624,0.2737,layer_31
alpha_min,row_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0104,0.8482,0.0034,0.952,layer_31
alpha_min,row_norm,4,per_ckpt,step2450000-tokens13532B,90,0.1356,0.009,0.129,0.04,layer_31
alpha_min,row_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.0627,0.2717,-0.0565,0.3097,layer_31
alpha_min,row_norm,4,per_ckpt,main,90,0.0789,0.0829,0.0168,0.7143,layer_31
alpha_min,row_norm,8,per_ckpt,step50000-tokens210B,90,-0.1194,0.3576,-0.1011,0.4276,layer_31
alpha_min,row_norm,8,per_ckpt,step200000-tokens840B,90,0.1918,0.0929,0.2281,0.044,layer_31
alpha_min,row_norm,8,per_ckpt,step350000-tokens1470B,90,-0.0989,0.3127,-0.0122,0.9051,layer_31
alpha_min,row_norm,8,per_ckpt,step500000-tokens2100B,90,0.2855,0.019,0.2034,0.0679,layer_31
alpha_min,row_norm,8,per_ckpt,step650000-tokens2730B,90,0.0132,0.9101,-0.0103,0.9021,layer_31
alpha_min,row_norm,8,per_ckpt,step800000-tokens3360B,90,-0.1398,0.1499,-0.1942,0.0659,layer_31
